Sale-Price,Purchase-Date,Purchase-Price,Type,Class,Location,Shape,U-Index,Proximity,N-Rank,P-Chance,Built,Renovate,Access,Crime-Rate,C-Rating,Gov-Index,Contour,Garage,Swimming
10340.7,Mar-2007,6193.9,flat,commercial,Outskirts,trapezoid,3,79606,8,0.9897015692863138,2006,0.0,highway,50,1,8,,Yes,
10952.5,August-1982,10259.7,flat,commercial,Center,rectangle,3,24772,6,0.40458531415359633,1965,1975.0,street,98,2,7,NA,Yes,NA
8982.5,September-1976,3098.0,duplex,commercial,Border,irregular,1,29830mts,10,0.469579066191514,1957,1966.0,street,94,1,2,NA,No,NA
2391.5,August-1971,1851.9,villa,residential,Outskirts,rectangle,2,64988,3,0.506131049649545,1957,1965.0,highway,15,3,1,NA,Yes,Yes
10237.4,Oct-1972,3019.7,duplex,residential,Center,rectangle,4,19046,10,0.6529983280186404,1963,0.0,street,17,4,9,,No,NA
10511.1,March-1977,10633.9,flat,commercial,Border,rectangle,3,34023,3,0.9165024202622527,1967,1977.0,highway,57,5,7,,Yes,NA
9315.1,December-1979,1521.2,duplex,commercial,Outskirts,rectangle,2,53518,9,0.20789017157142964,1967,1978.0,highway,40,1,5,,No,
9705.6,Mar-1999,1385.6,duplex,commercial,Outskirts,rectangle,3,73411,2,0.3017063613182013,1986,1996.0,highway,65,2,7,NA,No,NA
9210.1,January-70,4085.8,flat,commercial,Outskirts,trapezoid,1,68050,4,0.1962578357501673,1969,0.0,highway,98,4,2,,No,NA
18207.8,April-70,10528.7,land,industrial,Border,rectangle,1,26772mts,6,0.7286987749498666,1966,0.0,street,94,2,3,C,NA,NA
9653.0,January-1984,2573.0,flat,commercial,Border,rectangle,4,30835mts,1,0.8897413599716505,1982,0.0,highway,72,3,9,NA,No,NA
10618.4,December-1998,822.0,duplex,residential,Center,trapezoid,4,25064,8,0.22118873944575046,1981,1989.0,street,22,5,8,NA,Yes,
11188.6,April-1986,11063.3,villa,residential,Border,trapezoid,3,31372,3,0.7815223825761924,1974,1983.0,highway,17,5,10,NA,Yes,Yes
10387.8,Aug-1991,3484.4,open land,industrial,Border,trapezoid,2,38911,4,0.9985930974917998,1986,0.0,highway,23,4,9,F,NA,NA
10329.0,Sep-1994,7922.6,duplex,residential,Outskirts,rectangle,4,78385mts,10,0.7735845208875584,1990,0.0,highway,40,2,5,NA,Yes,NA
10622.4,June-1982,10277.6,duplex,residential,Center,rectangle,3,2196,7,0.5728956900466664,1977,0.0,street,69,1,8,NA,No,
10190.5,February-2002,5203.6,flat,commercial,Outskirts,irregular,5,74499,6,0.7258831486654311,2001,0.0,highway,9,3,9,,Yes,
9248.7,March-1981,3291.9,flat,residential,Outskirts,rectangle,2,79511mts,4,0.7325577234990179,1964,1973.0,highway,56,1,5,,No,NA
10477.0,December-85,11675.8,open land,industrial,Border,irregular,2,38361,7,0.7643653233250756,1977,0.0,street,81,4,9,C,NA,
17195.1,April-1978,4212.7,flat,residential,Border,irregular,2,28724,2,0.2985973066534202,1978,0.0,street,14,4,5,NA,No,NA
17373.2,Apr-1991,2225.8,duplex,commercial,Outskirts,irregular,4,51775mts,6,0.7545096454793874,1987,0.0,highway,25,4,7,NA,No,
10424.3,December-81,5992.5,flat,residential,Center,irregular,4,8300,1,0.009252796577936873,1967,1977.0,alley,64,3,10,NA,Yes,
11023.5,July-1980,11638.3,duplex,residential,Center,rectangle,2,17978,4,0.3037453408239128,1980,0.0,alley,6,1,10,NA,No,
11154.0,November-1984,7619.4,open land,industrial,Center,rectangle,2,6124,2,0.19400806681445215,1969,,street,92,5,4,F,NA,
9705.0,November-2008,4466.8,duplex,residential,Border,rectangle,1,24757,10,0.3475855989638351,2008,0.0,highway,67,1,7,,No,
9505.5,January-1984,6442.7,flat,residential,Border,irregular,2,38414,1,0.20508175428922182,1978,0.0,highway,82,2,6,,Yes,
10215.4,July-1971,9570.6,duplex,commercial,Border,trapezoid,1,20217,1,0.2092113419113254,1963,0.0,highway,52,5,2,NA,Yes,NA
9978.9,March-1977,2069.0,land,residential,Border,trapezoid,4,39154mts,6,0.1817264317225481,1965,0.0,highway,24,5,6,F,NA,NA
10594.5,December-1987,2329.4,open land,commercial,Center,irregular,4,4117,3,0.03378556295126667,1973,0.0,street,21,1,1,F,NA,NA
10208.6,September-1998,6606.8,duplex,commercial,Border,trapezoid,1,27976,4,0.9040981594608801,1991,0.0,street,35,3,4,NA,No,NA
18623.1,Apr-2005,6972.1,flat,commercial,Border,rectangle,5,31452,6,0.5007021865628529,1988,1999.0,street,28,5,8,NA,Yes,NA
3007.0,July-1995,9659.3,villa,residential,Border,rectangle,3,26603,1,0.4273781307432829,1995,0.0,highway,64,1,2,NA,Yes, No
10467.8,February-1985,11374.3,duplex,commercial,Border,rectangle,4,27588,5,0.026314903048886396,1982,0.0,highway,9,5,8,NA,No,
2656.8,September-1986,2974.9,villa,residential,Outskirts,rectangle,1,55296mts,8,0.5333169853987125,1983,0.0,highway,26,2,8,NA,Yes,Yes
10550.4,October-78,9680.0,flat,commercial,Center,irregular,1,24056,2,0.5747349926679562,1964,1974.0,alley,6,4,1,,No,NA
2322.2,March-00,2138.9,villa,residential,Border,irregular,4,32199,8,0.21258333567058207,1985,1995.0,highway,72,4,8,NA,Yes,Yes
10203.8,January-2006,9426.5,duplex,residential,Outskirts,rectangle,5,76307,9,0.6342906599775944,1991,2002.0,highway,38,3,3,,No,NA
10157.5,August-1986,10423.8,duplex,residential,Border,rectangle,3,31676,8,0.657801591279497,1979,0.0,street,60,2,8,,No,NA
17734.4,April-1972,5554.7,open land,commercial,Border,irregular,2,37796,9,0.26546406325418814,1965,0.0,highway,27,5,3,C,NA,NA
11153.6,November-2008,11749.4,duplex,residential,Center,rectangle,1,14860,2,0.03870486733777745,1999,0.0,street,36,3,5,NA,No,NA
18812.5,Apr-1983,10263.9,open land,residential,Center,irregular,1,24628,5,0.23664476668276868,1967,0.0,alley,47,1,4,F,NA,NA
10297.0,October-94,7292.1,duplex,commercial,Outskirts,trapezoid,2,61612,8,0.5028699955084329,1981,1990.0,highway,4,2,2,NA,Yes,NA
3321.4,January-85,3095.1,villa,residential,Center,rectangle,5,2792,2,0.8900132769067455,1975,1984.0,street,16,1,2,NA,Yes, No
10225.8,March-1996,4191.5,land,commercial,Border,irregular,5,21955,4,0.5074063485283363,1992,0.0,highway,38,2,4,F,NA,NA
3542.0,May-1998,6159.2,villa,residential,Center,trapezoid,1,13657mts,9,0.6726576022210536,1992,0.0,street,6,2,5,,Yes, No
9576.2,August-1970,5914.6,flat,residential,Border,rectangle,3,22064,9,0.8823058097400647,1964,0.0,street,95,5,8,NA,No,NA
10316.1,August-1993,5910.5,land,residential,Outskirts,rectangle,5,52413,9,0.36139634781552143,1992,0.0,highway,59,3,4,C,NA,NA
10539.3,February-85,5670.2,duplex,residential,Center,trapezoid,1,14190,2,0.3079822187178466,1969,1980.0,street,81,2,7,,Yes,NA
10894.6,February-1985,10109.1,flat,commercial,Center,rectangle,2,15269mts,9,0.37605506257722476,1976,0.0,street,3,5,2,NA,No,NA
9732.5,January-1970,10052.9,duplex,commercial,Outskirts,irregular,1,56404,5,0.8795094818555184,1960,1969.0,highway,44,4,8,NA,No,
3214.0,June-1995,7911.1,villa,residential,Border,rectangle,5,33571,4,0.5676852519477386,1986,0.0,street,37,3,4,,Yes, No
10108.9,March-94,1398.9,flat,residential,Center,irregular,2,12879,10,0.6599080425225149,1986,0.0,alley,93,3,6,,Yes,
3194.4,July-1985,1142.3,villa,residential,Center,rectangle,4,9335mts,3,0.6386645025453805,1983,0.0,alley,62,1,3,,Yes, No
9781.6,September-90,3101.9,duplex,residential,Outskirts,trapezoid,3,61443,6,0.010814646998989375,1977,1986.0,highway,55,3,10,NA,Yes,
2167.1,March-1971,1434.2,villa,residential,Outskirts,trapezoid,4,54976,5,0.2908916081308205,1971,0.0,highway,74,3,3,NA,Yes,Yes
10490.8,June-1990,8096.1,open land,residential,Border,trapezoid,4,28453,2,0.5403797954071394,1986,,highway,82,5,1,F,NA,NA
9981.9,Dec-1992,7593.2,flat,commercial,Border,irregular,4,30003,9,0.3892542577599577,1974,1982.0,highway,2,2,9,,Yes,NA
2626.1,February-2004,4307.8,villa,residential,Outskirts,trapezoid,4,63940,9,0.5009166973804553,1989,1998.0,highway,62,2,8,,Yes, No
18253.8,April-1994,10135.8,open land,residential,Border,irregular,5,24040,5,0.656745848851241,1977,0.0,highway,49,2,9,F,NA,NA
10816.8,June-1976,11656.9,flat,residential,Center,irregular,2,21631,2,0.15991221903884656,1966,1975.0,alley,27,4,4,,Yes,NA
10607.4,December-88,9009.8,open land,industrial,Outskirts,trapezoid,3,73414,9,0.9004261099176699,1987,0.0,highway,5,5,3,C,NA,
10411.7,July-2005,4973.8,flat,commercial,Outskirts,rectangle,5,68452,5,0.8459435923231517,1996,0.0,highway,52,3,6,NA,Yes,
9751.6,August-1985,6811.4,flat,residential,Outskirts,rectangle,2,69603mts,8,0.19207197321828706,1985,0.0,highway,23,4,7,NA,No,NA
3230.1,September-1987,9989.1,villa,residential,Border,rectangle,5,28005mts,10,0.9829621176217559,1974,1985.0,street,71,4,9,NA,Yes, No
10461.8,May-04,3034.3,duplex,residential,Center,irregular,1,12659,6,0.7276005278321639,1998,0.0,street,7,1,1,NA,Yes,
10226.4,Oct-1999,10496.7,duplex,residential,Border,irregular,4,34922mts,6,0.39750126614046954,1999,0.0,street,66,1,1,NA,Yes,NA
2932.3,October-1997,9787.5,villa,residential,Border,irregular,3,27370,7,0.15731724780576606,1995,0.0,street,84,4,10,NA,Yes, No
2219.5,June-1982,3917.9,villa,residential,Outskirts,irregular,5,78147mts,4,0.17178793569082773,1980,0.0,highway,13,2,1,NA,Yes, No
18869.1,April-1995,9026.3,flat,residential,Center,trapezoid,4,13102,6,0.2818553169121275,1986,0.0,alley,62,5,1,NA,Yes,NA
2549.1,March-2009,1070.1,villa,residential,Border,rectangle,1,34203,2,0.006738446230991402,2008,0.0,highway,41,1,2,NA,Yes, No
11248.0,December-2002,6256.8,land,commercial,Center,irregular,4,10566,2,0.7966475998337423,1990,,street,56,4,2,F,NA,NA
9443.6,December-1987,2409.3,duplex,residential,Border,rectangle,2,27557mts,8,0.28994652704486545,1977,1986.0,street,87,3,3,,No,NA
9359.4,October-1998,1615.8,flat,residential,Outskirts,rectangle,2,61363,6,0.991497354565874,1979,1987.0,highway,52,2,3,,No,NA
19468.1,April-1994,10016.1,land,industrial,Center,rectangle,5,17607,6,0.6743615864792741,1990,0.0,alley,20,1,9,C,NA,NA
10960.5,January-1986,11021.6,duplex,commercial,Center,irregular,5,15439,10,0.21831259451972573,1973,1983.0,alley,40,1,4,NA,Yes,
10396.6,December-1998,6226.9,flat,residential,Center,rectangle,5,14362,2,0.3767402330443189,1995,0.0,street,99,2,1,,No,NA
2986.2,June-1985,10218.1,villa,residential,Border,trapezoid,3,24320,3,0.43689056268349324,1981,0.0,highway,35,5,1,,Yes, No
3257.0,November-1998,11506.4,villa,residential,Outskirts,trapezoid,1,56336,4,0.6942500507793035,1992,0.0,highway,12,4,1,NA,Yes, No
11285.1,July-2005,7743.5,duplex,residential,Center,trapezoid,3,10111,9,0.5710403780617368,1998,0.0,alley,30,3,10,NA,Yes,NA
10986.8,December-86,7155.8,duplex,residential,Center,rectangle,2,19432,7,0.625918874517634,1986,0.0,alley,34,1,3,NA,Yes,NA
11292.8,January-2004,11559.4,open land,industrial,Center,irregular,2,4358,1,0.28124340507279444,2000,0.0,street,63,3,6,C,NA,
9755.3,December-1991,7056.4,flat,commercial,Outskirts,irregular,1,68482,9,0.8346643416567082,1980,1989.0,highway,12,5,9,NA,No,NA
9895.3,March-2008,8256.9,duplex,commercial,Border,irregular,5,36507,8,0.42359652814249615,1990,1998.0,highway,71,3,8,,No,NA
10745.2,February-1993,5523.0,land,industrial,Border,rectangle,4,23711mts,1,0.9881817687758917,1987,0.0,street,24,1,7,F,NA,NA
17906.9,April-2005,2561.9,flat,commercial,Border,rectangle,1,32591,4,0.07059155779770199,1988,1996.0,street,1,5,6,NA,No,NA
11856.2,April-2005,10231.7,villa,residential,Center,rectangle,3,9481,10,0.14079905532664339,1997,0.0,alley,69,3,7,NA,Yes, No
8826.5,Jan-1972,5437.3,flat,residential,Border,irregular,3,27659,5,0.08074620629273765,1953,1961.0,highway,72,2,7,NA,No,NA
10948.0,Jul-1989,9105.8,open land,industrial,Center,irregular,2,18649mts,4,0.06474727528409252,1977,0.0,street,16,1,4,F,NA,NA
9887.7,December-1991,7853.5,flat,residential,Border,irregular,2,31269,4,0.09199359174505839,1979,1989.0,street,75,3,9,,Yes,NA
11441.7,February-79,11767.7,open land,residential,Center,rectangle,1,10842,4,0.6446722087153346,1967,0.0,alley,37,3,3,C,NA,
10058.3,February-1984,4367.9,duplex,commercial,Outskirts,trapezoid,4,62927,6,0.8785046341625118,1984,0.0,highway,79,2,10,NA,Yes,NA
10550.8,January-91,5022.2,flat,residential,Center,rectangle,1,20587,5,0.6128064506204935,1974,1983.0,street,77,2,5,NA,Yes,NA
11114.3,April-1991,3181.6,villa,residential,Center,rectangle,1,5229,9,0.15255721198865468,1983,0.0,street,78,3,5,NA,Yes,Yes
9415.8,October-1993,831.9,duplex,residential,Border,rectangle,2,29394,7,0.004605060785176418,1974,1984.0,highway,35,4,9,NA,No,NA
9349.2,January-2001,1577.7,duplex,residential,Outskirts,irregular,5,70896mts,3,0.8568010518121186,1986,1995.0,highway,36,3,4,NA,No,
8913.1,January-1984,4790.8,flat,residential,Border,irregular,1,23240,10,0.15646150970722006,1967,1978.0,highway,82,5,3,,No,NA
9604.6,November-1987,3430.8,flat,residential,Outskirts,irregular,3,56569,4,0.49480850333908566,1976,1985.0,highway,20,5,5,NA,Yes,NA
3438.9,Mar-2009,10732.5,villa,residential,Outskirts,rectangle,4,73585,9,0.8809233634335907,1998,2009.0,highway,60,3,3,,Yes,Yes
8905.3,January-1975,977.5,flat,commercial,Outskirts,irregular,4,51414,5,0.7993543167642484,1968,0.0,highway,47,1,5,,No,
2437.3,July-1985,3293.0,villa,residential,Outskirts,trapezoid,2,53372,9,0.08785799537724759,1982,0.0,highway,23,3,9,NA,Yes, No
10068.4,May-1986,4874.5,duplex,commercial,Border,trapezoid,4,29913mts,9,0.026412443535245633,1971,1981.0,highway,12,3,9,NA,Yes,
11209.8,March-2001,4900.0,flat,commercial,Center,rectangle,4,2370mts,4,0.8794770770000715,1991,2001.0,street,60,5,10,NA,Yes,NA
18024.1,Apr-2002,11774.6,flat,residential,Border,rectangle,5,25259mts,10,0.23378674367438423,1988,1996.0,highway,42,3,10,NA,No,
9650.1,December-1974,7437.3,flat,commercial,Outskirts,rectangle,5,55060,2,0.0015589924647660958,1970,0.0,highway,98,3,5,NA,No,NA
2499.0,February-1971,8831.6,villa,residential,Outskirts,irregular,4,58139,5,0.22883359854093643,1955,1965.0,highway,11,1,9,,Yes,Yes
2358.0,Oct-1986,2293.4,villa,residential,Border,trapezoid,1,34168,4,0.22563420074183183,1982,0.0,highway,17,2,6,,Yes, No
10573.5,November-1997,9034.7,duplex,residential,Center,trapezoid,1,7096,7,0.31364037700503433,1986,1997.0,alley,69,1,3,NA,No,NA
3645.8,January-1975,6101.7,villa,residential,Center,rectangle,5,10642,2,0.15640010333525034,1957,1965.0,alley,0,5,4,NA,Yes, No
10257.0,January-2003,6635.7,duplex,commercial,Outskirts,trapezoid,2,75667mts,2,0.2429439121436564,1997,0.0,highway,7,5,4,NA,No,NA
2772.1,September-2000,5615.4,villa,residential,Border,trapezoid,5,21849,6,0.47335683374080895,1996,0.0,highway,63,3,7,,Yes, No
2832.5,January-1997,4343.6,villa,residential,Border,irregular,4,27770,4,0.8141899513096525,1996,0.0,street,4,4,6,,Yes, No
9973.7,May-2009,5482.8,duplex,residential,Outskirts,trapezoid,3,78738mts,3,0.15506698456274026,2004,0.0,highway,19,2,9,,No,NA
9896.4,August-1981,7541.5,flat,commercial,Outskirts,irregular,4,69301,2,0.7376015946043695,1971,1980.0,highway,59,3,5,NA,Yes,NA
10625.1,October-1984,6092.8,land,industrial,Border,rectangle,4,38621,4,0.8438839004318945,1969,0.0,street,34,5,8,C,NA,NA
9202.8,November-1994,2271.0,duplex,residential,Border,irregular,3,25319mts,1,0.09387632306864091,1988,0.0,highway,26,2,4,NA,No,NA
9749.1,July-1971,10689.1,flat,residential,Border,rectangle,5,35409,6,0.0628354351069289,1958,1968.0,street,74,3,2,NA,No,
10533.2,December-1976,10722.1,flat,residential,Center,trapezoid,3,18944,3,0.2760722797656511,1958,1968.0,alley,26,3,2,NA,No,NA
10323.4,December-1993,4671.1,duplex,commercial,Outskirts,trapezoid,4,62863,2,0.7847239430049626,1985,0.0,highway,40,3,9,NA,Yes,NA
9732.3,November-2000,7782.5,duplex,residential,Border,trapezoid,2,24676mts,10,0.08608867017461719,1997,0.0,highway,37,2,2,NA,No,NA
2752.0,December-1970,8433.5,villa,residential,Outskirts,rectangle,3,76240mts,6,0.7107240775418386,1955,1965.0,highway,17,2,7,,Yes, No
11322.3,July-2005,2820.1,open land,commercial,Center,irregular,2,24355,9,0.9799637030483951,2002,,alley,31,5,9,F,NA,NA
10948.3,February-2008,7143.6,open land,commercial,Border,rectangle,2,33356mts,1,0.04175872715325546,2004,,highway,19,3,10,C,NA,NA
10661.7,June-1989,8174.1,open land,commercial,Border,trapezoid,3,33058,10,0.7838292498741944,1976,,highway,10,2,8,F,NA,
3534.7,June-2005,1941.6,villa,residential,Center,trapezoid,5,13703,8,0.5738336702446337,2003,0.0,alley,73,4,10,NA,Yes, No
9686.5,September-79,8128.9,flat,residential,Border,irregular,1,31145mts,5,0.6636457363994845,1966,1976.0,highway,9,3,3,NA,Yes,NA
18500.6,April-92,7544.7,open land,residential,Border,rectangle,5,20579,1,0.10050632684835004,1987,,street,48,4,1,C,NA,
10117.3,January-06,9602.8,duplex,commercial,Outskirts,irregular,2,66491,10,0.5677313502363153,1989,1999.0,highway,81,1,3,NA,Yes,NA
10808.3,September-85,9989.7,land,industrial,Border,rectangle,5,38363,1,0.274184788156847,1968,0.0,street,36,1,7,F,NA,NA
9522.1,August-1981,10722.4,duplex,residential,Outskirts,irregular,5,63268,8,0.7115313242648951,1974,0.0,highway,70,1,5,NA,No,NA
11751.1,September-1989,11370.9,open land,commercial,Center,rectangle,4,2959,5,0.2518762189165932,1973,0.0,alley,3,3,2,C,NA,NA
17660.9,April-2007,1490.6,flat,residential,Border,trapezoid,5,20435mts,1,0.5897008270080806,2000,0.0,highway,59,1,9,NA,Yes,NA
18096.3,April-1987,4979.9,flat,residential,Center,trapezoid,1,2226,8,0.5895087885835191,1974,1982.0,alley,14,3,2,,No,
3718.8,Dec-1990,8640.1,villa,residential,Center,trapezoid,3,10517mts,7,0.4613667888801519,1975,1985.0,alley,21,2,8,NA,Yes, No
3035.4,March-1992,11489.0,villa,residential,Outskirts,trapezoid,2,61976,10,0.30888648268006835,1979,1987.0,highway,48,3,2,,Yes,Yes
3425.8,December-73,10591.0,villa,residential,Center,trapezoid,5,14589,8,0.5802443669813173,1957,1967.0,alley,86,2,2,NA,Yes, No
2468.9,November-1994,1941.6,villa,residential,Outskirts,irregular,2,71928,4,0.7301139054387304,1993,0.0,highway,65,5,7,,Yes,Yes
2397.7,August-1977,11182.3,villa,residential,Border,irregular,3,29934mts,6,0.046939717230633615,1962,1972.0,highway,75,1,9,NA,Yes, No
11029.5,February-1976,9533.4,open land,residential,Center,trapezoid,4,14851,4,0.946838839216196,1976,,street,95,4,1,C,NA,
10005.8,February-1996,2697.7,open land,industrial,Border,trapezoid,2,40376,2,0.3843580572967594,1977,0.0,street,95,2,4,C,NA,NA
10141.8,May-1976,4231.9,duplex,commercial,Center,trapezoid,2,13065mts,6,0.5760590650481521,1961,1970.0,alley,89,1,3,,No,NA
10093.7,April-1981,8541.4,villa,residential,Outskirts,irregular,1,79134,5,0.2693948137592511,1962,1970.0,highway,96,1,10,,Yes, No
10545.5,August-2003,1534.6,flat,residential,Center,trapezoid,2,7654,5,0.06087654574388646,2001,0.0,street,2,3,2,NA,Yes,NA
9719.0,July-1975,1895.3,flat,commercial,Border,rectangle,4,22083,1,0.8530772188171432,1960,1971.0,street,98,1,3,NA,Yes,NA
11564.0,March-2006,9928.0,open land,industrial,Center,rectangle,4,15374,9,0.9220976674309974,1987,0.0,alley,63,3,2,C,NA,NA
10259.7,March-00,7049.8,flat,commercial,Border,trapezoid,5,22150mts,5,0.366152078865683,1982,1990.0,highway,59,4,6,NA,Yes,
10722.3,June-1977,9908.8,flat,residential,Center,trapezoid,1,15773mts,10,0.3852046054964051,1959,1969.0,alley,97,5,7,NA,Yes,NA
3171.8,June-1991,10699.9,villa,residential,Border,rectangle,2,32258,5,0.7231987501750398,1974,1982.0,highway,34,1,7,NA,Yes,Yes
18561.1,Apr-1981,5525.5,flat,commercial,Center,rectangle,2,21510mts,1,0.1781283619071874,1962,1970.0,alley,0,4,8,NA,No,NA
9760.7,Sep-1983,6557.9,flat,commercial,Border,trapezoid,2,37726,10,0.5910842714554807,1979,0.0,street,72,3,7,NA,No,NA
3551.2,May-1974,7163.2,villa,residential,Center,trapezoid,5,5833,2,0.030963490142475902,1965,0.0,street,48,5,8,NA,Yes,Yes
9955.9,May-1996,2561.3,flat,commercial,Border,trapezoid,5,22288,7,0.7822490588051038,1986,1996.0,street,10,5,7,,No,
9688.9,March-1971,4051.5,flat,residential,Border,trapezoid,5,23708,3,0.914132748985392,1952,1961.0,highway,56,5,10,NA,Yes,NA
19695.1,April-2008,11438.0,open land,industrial,Center,rectangle,1,18168,4,0.7728778562662929,2001,0.0,alley,86,3,4,F,NA,NA
9615.3,March-1993,3868.1,duplex,residential,Border,trapezoid,2,28894mts,10,0.9491161239507665,1979,1989.0,highway,99,2,1,NA,Yes,NA
9780.5,August-1973,1689.8,duplex,residential,Border,rectangle,3,40101,7,0.06952344060783444,1963,1973.0,street,7,3,3,,Yes,NA
2148.4,March-1972,1036.2,villa,residential,Outskirts,rectangle,1,69453,5,0.07017928393920148,1972,0.0,highway,52,1,10,NA,Yes, No
11102.5,May-2000,5970.8,flat,commercial,Center,trapezoid,3,2796mts,9,0.8400386054046237,1983,1994.0,alley,55,4,9,NA,Yes,NA
9742.2,May-81,5292.7,duplex,commercial,Border,irregular,5,38935,6,0.2403304681534182,1963,1972.0,highway,38,2,8,NA,Yes,NA
3602.0,Aug-1999,4269.4,villa,residential,Center,rectangle,2,11349mts,2,0.759573516375893,1985,1994.0,street,0,1,6,NA,Yes, No
2772.4,September-2004,6213.9,villa,residential,Outskirts,irregular,3,73472,6,0.6788209832427842,2000,0.0,highway,48,5,6,NA,Yes, No
10469.1,March-77,2885.0,open land,commercial,Center,irregular,4,21830,5,0.9610397473029719,1960,,street,88,2,1,F,NA,NA
10938.0,July-1988,4437.2,open land,commercial,Center,irregular,2,5591,2,0.8674755441098868,1979,,street,54,2,9,F,NA,NA
